# Dizionario nomi di vino — formato: nome;produttore;regione
# Le righe che iniziano con # vengono ignorate.
# Seed iniziale: denominazioni italiane note + alcuni vini famosi.
# A ogni release puoi accodare i nomi confermati dal dizionario
# collaborativo (vedi supabase/dizionario-vini.sql) e alzare
# _assetVersion in lib/services/dictionary_service.dart.
Müller Thurgau;Piera Martellozzo;Trentino-Alto Adige
Müller Thurgau;Poderi di Enrico II;Trentino
Müller Thurgau;Reguta;Friuli-Venezia Giulia
Müller Thurgau;St. Michael-Eppan;Südtirol-Alto Adige
Müller Thurgau;Tramin;Trentino-Alto Adige
Müller Thurgau;Zanotelli;Trentino
Müller-Thurgau;Cantina Bolzano / Kellerei Bozen;Südtirol-Alto Adige
Müller-Thurgau;Josef Brigl;Trentino
Müller-Thurgau;K Martini & Sohn;Südtirol-Alto Adige
Műller Thurgau;Riva del Garda;Trentino
N Nero d'Avola;Feudo Montoni;Sicilia
N'Antia;Badia di Morrona;Toscana
N'Anticchia;Tenuta di Aglaea;Etna
N.2 Valdobbiadene Prosecco Superiore Extra Dry;Bottignolo;Conegliano-Valdobbiadene Prosecco
N50 Nebbiolo;Miru;Piemonte
Na Vota Ruchè di Castagnole Monferrato;Sant’Agata;Asti
Nabucco;Monte delle Vigne;Emilia-Romagna
NACA Bio;San Marzano;Puglia
Nadir Syrah;Tenuta Rapitalà;Terre Siciliane
Naisi Nero d'Avola-Cabernet Sauvignon;Brugnano;Terre Siciliane
Nakrì Cerasuolo di Vittoria Classico;Tenute Senia;Cerasuolo di Vittoria
Nambrot;Tenuta di Ghizzano;Toscana
Nanfrè Valpolicella;Tenuta Sant'Antonio;Valpolicella
Nani Dolcetto d'Ovada;Bondi;Piemonte
Naniha Cannonau di Sardegna;Tenute Perdarubia;Cannonau di Sardegna
Nanni;Daniele Portinari;Veneto
Nannino Rosso;Paladin;Delle Venezie
Nano Sordo Cartizze Millesimato;Colesel;Veneto
Nantropo Ansonica Passito;Fontuccia;Costa Toscana
Nanu Chardonnay;Società Agricola Angelini Paolo;Piemonte
Nanuci Nocera;Le Casematte;Terre Siciliane
Nanà Barbera d'Asti;Montariolo;Piemonte
Nanà;Ceraudo;Val di Neto
Nanì Ribolla Gialla;Tenuta Campo al Sole;Vino d'Italia
Nanì Sauvignon Blanc;Villa Rovere;Emilia-Romagna
Nanì;Villa Venti;Emilia-Romagna
Nara' Vermentino;Salustri;Toscana
Naranis;Francesco Poli;Trentino
Nardo Toscana;Montepeloso;Toscana
Narin Barbaresco;Carlo Giacosa;Barbaresco
Narkè Gold Nero d'Avola;Principe di Corleone;Terre Siciliane
Narké dei Poeti Nero d’Avola-Cabernet Sauvignon;Alcesti;Terre Siciliane
Nas-Cetta del Comune di Novello Langhe;Le Strette;Langhe
Nas-Cëtta del Comune di Novello;Gavetta di Cogno Roberto;Piemonte
Nascetta del Comune di Novello;Cascina Adelaide;Langhe
Nascetta del Comune di Novello;Luca Marenco;Langhe
Nascetta Langhe Del Comune Di Novello;Terre del Barolo;Langhe
Natio Chianti;Cecchi;Toscana
Nativae Cerasuolo d'Abruzzo;Tenuta Ulisse;Cerasuolo d'Abruzzo
Nativi Rotaliano Teroldego;Concilio;Teroldego Rotaliano
Nativi Trentino Marzemino;Concilio;Trentino-Alto Adige
Nativi Trentino Merlot;Concilio;Trentino
Nativo Nebbiolo;Roberto Sarotto;Langhe
Nativo Syrah-Nero d'Avola;Donnadicoppe;Sicilia
Nato in Sicilia Cerasuolo di Vittoria;Patri;Terre Siciliane
Natum Cerasuolo d'Abruzzo;Agriverde;Abruzzo
Natum Montepulciano d'Abruzzo;Agriverde;Montepulciano d'Abruzzo
Natum Passerina;Agriverde;Abruzzo
Natum Trebbiano d'Abruzzo;Agriverde;Abruzzo
Naturale di Salina;Colosi;Malvasia delle Lipari
Natìo Novello Rosso del Salento;San Donaci;Salento
Nau Cannonau di Sardegna;Mora & Memo;Cannonau di Sardegna
Nauna Primitivo-Negroamaro;Schola Sarmenti;Salento
Naunda Barbera d'Alba Superiore;Bric Cenciurio;Barbera d'Alba
NC (Non Confunditur);Argiano;Toscana
Nearco Sant'Antimo;Col d'Orcia;Toscana
Nearco Supertuscan;Fattoria la Loggia;Toscana
Nebbio;Tenuta il Sogno;Piemonte
Nebbiolo Coste della Sesia;Anzivino;Coste della Sesia
Nebbiolo Coste Della Sesia;Travaglini;Coste della Sesia
Nebbiolo d' Alba;Dosio;Nebbiolo d'Alba
Nebbiolo d'Alba (Valmaggione);Brovia;Nebbiolo d'Alba
Nebbiolo D'Alba Bernardina;Ceretto;Nebbiolo d'Alba
Nebbiolo d'Alba Bricco S.Giacomo;Ascheri;Nebbiolo d'Alba
Nebbiolo d'Alba Brut Rosé;Josetta Saffirio;Piemonte
Nebbiolo d'Alba Ca Veja;PAITIN;Nebbiolo d'Alba
Nebbiolo d'Alba Gerbole;Renato Buganza;Piemonte
Nebbiolo d'Alba I Lioni;Deltetto;Nebbiolo d'Alba
Nebbiolo d'Alba Lirano;Rivetto;Nebbiolo d'Alba
Nebbiolo d'Alba Marne Brune;Fontanafredda;Piemonte
Nebbiolo d'Alba Spumante Rose;Poderi Vaiot;Nebbiolo d'Alba
Nebbiolo d'Alba Superiore;Batasiolo;Nebbiolo d'Alba
Nebbiolo d'Alba Superiore;Costa Catterina;Piemonte
Nebbiolo d'Alba Temprá;Villadoria;Nebbiolo d'Alba
Nebbiolo d'Alba Valmaggiore;Battaglio;Langhe
Nebbiolo d'Alba;Achille Viglione;Nebbiolo d'Alba
Nebbiolo d'Alba;Albino Rocca;Nebbiolo d'Alba
Nebbiolo d'Alba;Antica Cascina dei Conti di Roero;Piemonte
Nebbiolo d'Alba;Antichi Massari di San Grato;Piemonte
Nebbiolo d'Alba;Arione;Nebbiolo d'Alba
Nebbiolo d'Alba;Azienda Agricola Monchiero;Piemonte
Nebbiolo d'Alba;Balbi Soprani;Nebbiolo d'Alba
Nebbiolo d'Alba;Barone Stabilini;Langhe
Nebbiolo d'Alba;Bersano;Nebbiolo d'Alba
Nebbiolo d'Alba;Borgo del Re;Friuli-Venezia Giulia
Nebbiolo d'Alba;Boroli;Nebbiolo d'Alba
Nebbiolo d'Alba;Cadia;Piemonte
Nebbiolo d'Alba;Camparo;Nebbiolo d'Alba
Nebbiolo d'Alba;Cantina Oriolo;Langhe
Nebbiolo d'Alba;Cantina Vignaioli;Nebbiolo d'Alba
Nebbiolo d'Alba;Cappellano;Nebbiolo d'Alba
Nebbiolo d'Alba;Cascina Boschetti Gomba;Nebbiolo d'Alba
Nebbiolo d'Alba;Cascina Carrà;Nebbiolo d'Alba
Nebbiolo d'Alba;Cascina del Torcc;Nebbiolo d'Alba
Nebbiolo d'Alba;Cascina Rabaglio-ai Rabaj;Nebbiolo d'Alba
Nebbiolo d'Alba;Cascina Rossa;Piemonte
Nebbiolo d'Alba;Castello di Santa Vittoria;Nebbiolo d'Alba
Nebbiolo d'Alba;Castelvecchio;Nebbiolo d'Alba
Nebbiolo d'Alba;Damilano;Barolo
Nebbiolo d'Alba;Demaria Bartolomeo;Nebbiolo d'Alba
Nebbiolo d'Alba;Demarie;Nebbiolo d'Alba
Nebbiolo D'Alba;Dogliani Il Generale;Nebbiolo d'Alba
Nebbiolo d'Alba;Dogliotti 1870;Nebbiolo d'Alba
Nebbiolo d'Alba;Duchessa Lia;Nebbiolo d'Alba
Nebbiolo d'Alba;Fabrizio Battaglino;Nebbiolo d'Alba
Nebbiolo d'Alba;Fiore;Nebbiolo d'Alba
Nebbiolo d'Alba;Flavio Roddolo;Nebbiolo d'Alba
Nebbiolo d'Alba;Fletcher;Barbaresco
Nebbiolo d'Alba;Francesco Rinaldi & Figli;Piemonte
Nebbiolo d'Alba;Fratelli Ponte;Nebbiolo d'Alba
Nebbiolo d'Alba;Fratelli Rabino;Nebbiolo d'Alba
Nebbiolo d'Alba;Fratelli Serio & Battista Borgogno;Barolo
Nebbiolo d'Alba;Giacosa Fratelli;Nebbiolo d'Alba
Nebbiolo d'Alba;Giacosa Leone & Figli;Piemonte
Nebbiolo d'Alba;Gioso;Nebbiolo d'Alba
Nebbiolo d'Alba;Govone;Nebbiolo d'Alba
Nebbiolo d'Alba;Guasti Clemente;Nebbiolo d'Alba
Nebbiolo d'Alba;Hilberg-Pasquero;Nebbiolo d'Alba
Nebbiolo d'Alba;I Somelieri;Piemonte
Nebbiolo d'Alba;I Tigli;Nebbiolo d'Alba
Nebbiolo d'Alba;Le Cecche;Langhe
Nebbiolo d'Alba;Luca Bosio;Nebbiolo d'Alba
Nebbiolo d'Alba;Manfredi;Piemonte
Nebbiolo d'Alba;Manzone Silvana;Piemonte
Nebbiolo d'Alba;Marchesi di Barolo;Nebbiolo d'Alba
Nebbiolo d'Alba;Marchisio;Piemonte
Nebbiolo d'Alba;Marco Porello;Nebbiolo d'Alba
Nebbiolo d'Alba;Monti;Piemonte
Nebbiolo d'Alba;Moscone;Nebbiolo d'Alba
Nebbiolo d'Alba;Negretti;Nebbiolo d'Alba
Nebbiolo d'Alba;Nicolello;Nebbiolo d'Alba
Nebbiolo d'Alba;Nizza Silvano;Nebbiolo d'Alba
Nebbiolo d'Alba;Palladino;Nebbiolo d'Alba
Nebbiolo d'Alba;Patrizi;Nebbiolo d'Alba
Nebbiolo d'Alba;Pio Cesare;Piemonte
Nebbiolo d'Alba;Poderi Colla;Piemonte
Nebbiolo d'Alba;Produttori di Portacomaro;Piemonte
Nebbiolo d'Alba;Renato Corino;Nebbiolo d'Alba
Nebbiolo d'Alba;Rizieri;Piemonte
Nebbiolo d'Alba;Rocca Felice;Nebbiolo d'Alba
Nebbiolo d'Alba;Rocca Giovanni;Nebbiolo d'Alba
Nebbiolo d'Alba;Rossello;Nebbiolo d'Alba
Nebbiolo d'Alba;Réva;Nebbiolo d'Alba
Nebbiolo d'Alba;Salvano;Piemonte
Nebbiolo d'Alba;San Tanaro;Nebbiolo d'Alba
Nebbiolo d'Alba;Sartirano;Nebbiolo d'Alba
Nebbiolo d'Alba;Savigliano;Nebbiolo d'Alba
Nebbiolo d'Alba;Serre dei Roveri;Nebbiolo d'Alba
Nebbiolo d'Alba;Sontino;Nebbiolo d'Alba
Nebbiolo d'Alba;Sordo;Nebbiolo d'Alba
Nebbiolo d'Alba;Stefano Farina;Toscana
Nebbiolo d'Alba;Sylla Sebaste;Barolo
Nebbiolo d'Alba;Tenuta Carretta;Nebbiolo d'Alba
Nebbiolo d'Alba;Teo Costa;Nebbiolo d'Alba
Nebbiolo d'Alba;Terre da Vino;Nebbiolo d'Alba
Nebbiolo d'Alba;Terre del Barolo;Nebbiolo d'Alba
Nebbiolo d'Alba;Tomaso Gianolio;Nebbiolo d'Alba
Nebbiolo d'Alba;Umberto Fiore;Nebbiolo d'Alba
Nebbiolo d'Alba;Valdinera;Piemonte
Nebbiolo d'Alba;Veglio Romano & Lorenzo;Piemonte
Nebbiolo d'Alba;Virna;Nebbiolo d'Alba
Nebbiolo d’alba Valmaggiore;Bruno Giacosa;Piemonte
Nebbiolo d’Alba Valmaggiore;Sandrone;Nebbiolo d'Alba
Nebbiolo d’alba;Bruno Giacosa;Piemonte
Nebbiolo d’Alba;Ermanno Costa Cascina Spagnolo;Piemonte
Nebbiolo d’Alba;Veglio;Nebbiolo d'Alba
Nebbiolo Ester Canale Rosso;Giovanni Rosso;Langhe
Nebbiolo Gavarini Langhe;Elio Grasso;Langhe
Nebbiolo Langhe Capisme-e;Domenico Clerico;Piemonte
Nebbiolo Langhe Cerretta;Giacomo Conterno;Langhe
Nebbiolo Langhe Ginestrino;Conterno Fantino;Langhe
Nebbiolo Langhe Marghe;Damilano;Langhe
Nebbiolo Langhe;Alasia;Langhe
Nebbiolo Langhe;Araldica;Langhe
Nebbiolo Langhe;Azelia;Langhe
Nebbiolo Langhe;Azienda Agricola Monchiero;Langhe
Nebbiolo Langhe;Cordero di Montezemolo;Langhe
Nebbiolo Langhe;Dante Rivetti;Langhe
Nebbiolo Langhe;Franco Serra;Piemonte
Nebbiolo Langhe;Fratelli Dogliani;Langhe
Nebbiolo Langhe;Giacomo Fenocchio;Barolo
Nebbiolo Langhe;Giuseppe Cortese;Langhe
Nebbiolo Langhe;Luigi Einaudi;Langhe
Nebbiolo Langhe;Massolino;Langhe
Nebbiolo Langhe;Oddero;Langhe
Nebbiolo Langhe;Parusso;Langhe
Nebbiolo Langhe;Pelissero;Langhe
Nebbiolo Langhe;Pertinace;Langhe
Nebbiolo Langhe;Pira Luigi;Langhe
Nebbiolo Langhe;Produttori del Barbaresco;Langhe
Nebbiolo Langhe;Renato Ratti;Langhe
Nebbiolo Langhe;Rivetto;Langhe
Nebbiolo Langhe;Terre del Barolo;Langhe
Nebbiolo Langhe;Viberti Giovanni;Barolo
Nebbiolo Leunin;Giacosa Fratelli;Langhe
Nebbiolo Terrazze Retiche di Sondrio;Società Agricola Fay;Terrazze Retiche di Sondrio
Nebbiolo;Aldo Rainoldi;Lombardia
Nebbiolo;Cieck;Canavese
Nebbiolo;Dessilani Luigi e Figlio;Piemonte
Nebbiolo;Enzo Bartoli;Piemonte
Nebbiolo;Giuseppe Rinaldi;Langhe
Nebbiolo;Il Chiosso;Piemonte
Nebbiolo;Monsupello;Lombardia
Nebbiolo;P.Lex;Langhe
Nebbiolo;Pio Cesare;Piemonte
Nebbiolo;Rocche dei Manzoni;Langhe
Neblù Spumante Metodo Classico Brut;Les Crêtes;Valle d'Aosta
Nebolé Metodo Classico Brut;Travaglini;Gattinara
Nectar Campofiorin;Masi;Rosso Veronese
Nectar Costasera Amarone della Valpolicella Classico;Masi;Amarone della Valpolicella Classico
Nectaris Gewürztraminer Passito;Kellerei Eisacktal-Cantina Valle Isarco;Südtirol Eisacktaler
Nectaris Kerner Passito;Kellerei Eisacktal-Cantina Valle Isarco;Südtirol Eisacktaler
Negramaro;Baglio di Stefano;Puglia
Negrar Amarone della Valpolicella Classico;Terre Molin;Amarone della Valpolicella Classico
Negresco Garda Classico Rosso;Cà Maiol;Garda
Negro Passo Zinfandel;Colle Sori;Veneto
Negroamaro Bianco;Duca di Sasseta;Toscana
Negroamaro del Salento;Grand Maestro Italiano;Salento
Negroamaro del Salento;Terre d'Oriente;Salento
Negroamaro I Muri;Vigneti del Salento;Puglia
Negroamaro Kreos;Castello Monaci;Salento
Negroamaro Puglia;Codici;Puglia
Negroamaro Puglia;Corello;Puglia
Negroamaro Riserva;Cuor di Pietra;Salice Salentino
Negroamaro Rosato;Cantele;Puglia
Negroamaro Rosato;Crudo;Puglia
Negroamaro Rosato;Feudo Monaci;Salento
Negroamaro Rosato;Luna Argenta;Puglia
Negroamaro Salento Calafuria Rosato;Tormaresca;Salento
Negroamaro Salento Maru;Castello Monaci;Salento
Negroamaro Salento Masseria Maime;Tormaresca;Salento
Negroamaro Salento Rosato;Vecchia Torre;Puglia
Negroamaro Salento;Caleo;Puglia
Negroamaro Salento;Doppio Passo;Salento
Negroamaro Salento;Masseria Altemura;Salento
Negroamaro Salento;Notte Rossa;Salento
Negroamaro Salice Salentino Brut Rosé;Leone de Castris;Salice Salentino
Negroamaro-Malvasia Nera;Eudamidas;Salento
Negroamaro-Primitivo Appassite;Mandorla;Puglia
Negroamaro-Primitivo Organic;Maestro Italiano;Salento
Negroamaro-Primitivo Puglia;Codici;Puglia
Negroamaro-Primitivo Puglia;Duca di Saragnano;Puglia
Negroamaro-Primitivo Salento;Bacca Nera;Salento
Negroamaro-Primitivo;Ca' Boscari;Salento
Negroamaro-Primitivo;Canti;Puglia
Negroamaro-Primitivo;Duchetti;Salento
Negroamaro-Primitivo;Epicuro;Puglia
Negroamaro-Primitivo;Gran Rosso;Salento
Negroamaro-Primitivo;Il Brutto;Salento
Negroamaro-Primitivo;Il Capolavoro;Veneto
Negroamaro-Primitivo;Masseria Trajone;Puglia
Negroamaro-Primitivo;Messeri;Salento
Negroamaro-Primitivo;Nerone;Puglia
Negroamaro-Primitivo;Passo Rosso;Puglia
Negroamaro-Primitivo;Passomastro;Terre Siciliane
Negroamaro-Primitivo;Rocca;Salento
Negroamaro-Primitivo;Sapere;Puglia
Negroamaro-Primitivo;Terra Aprica;Puglia
Negroamaro-Zinfandel;Canti;Puglia
Negroamaro-Zinfandel;IN ME;Puglia
Negroamaro;Alla Moda;Puglia
Negroamaro;Azienda Agricola Francesco Marra;Salento
Negroamaro;Cantele;Puglia
Negroamaro;Club des Sommeliers (Associados);Puglia
Negroamaro;Codici Banda Nera;Puglia
Negroamaro;Contrade;Puglia
Negroamaro;Coppi;Puglia
Negroamaro;Doppio Passo;Puglia
Negroamaro;Ducento;Valpolicella
Negroamaro;Fauno;Puglia
Negroamaro;Feudo Monaci;Puglia
Negroamaro;Il Matane;Puglia
Negroamaro;Il Pumo;Puglia
Negroamaro;Integro;Puglia
Negroamaro;Luccarelli;Puglia
Negroamaro;Masseria Pietrosa;Puglia
Negroamaro;Masso Antico;Puglia
Negroamaro;Mavrio;Puglia
Negroamaro;Mezzomondo;Puglia
Negroamaro;Paololeo;Puglia
Negroamaro;Pianerosse;Piemonte
Negroamaro;Rocca;Salento
Negroamaro;San Patrimo;Salento
Negroamaro;Santoro;Puglia
Negroamaro;Solemoro;Salento
Negroamaro;Tenute Al Bano Carrisi;Salento
Negroamaro;Torri d'Oro;Puglia
Negus Montepulciano d'Abruzzo;Cascina del Colle;Montepulciano d'Abruzzo
Neirò Monferrato Rosso;Morando Silvio;Monferrato
Neltufo Maremma Toscana Vermentino;Cantina di Pitigliano;Maremma Toscana
Nemas I Pinot Nero;Gori;Friuli-Venezia Giulia
Nemesi;Anzivino;Piemonte
Nemorino Bianco;I Giusti & Zanza;Toscana
Nemorino;I Giusti & Zanza;Toscana
Nepente di Oliena Cannonau di Sardegna;Cantina Oliena;Cannonau di Sardegna
Neprica;Tormaresca;Puglia
Nerd Nero D'Avola;Ferro13;Vino d'Italia
Nerello del Bastardo;Marchesi di Montecristo;Piemonte
Nerello Mascalese Vigne Vecchie;Calabretta;Sicilia
Nerello Mascalese-Garganega;San Leo;Abruzzo
Nerello Mascalese;Tenute di Stefano;Terre Siciliane
Neri dal Murzùl Merlot;Magnàs;Friuli-Venezia Giulia
Nerimatti Riserva;Vigne di San Donaci;Salice Salentino
Nero d' Avola;Pippo;Terre Siciliane
Nero d'Arcole;Desmonta;Veneto
Nero d'Avola (Organico);Vanitá;Terre Siciliane
Nero d'Avola Appassimento Organic;Terre di Faiano;Chianti
Nero d'Avola Organic Rosato;B.IO-bpuntoio;Sicilia
Nero d'Avola Organic;Manifesto;Terre Siciliane
Nero d'Avola Organic;Villarini;Sicilia
Nero d'Avola Riserva;Principe Siciliano;Sicilia
Nero d'Avola Rosé;Feudo Maccari;Terre Siciliane
Nero D'Avola Sicilia D'Istinto;Calatrasi;Terre Siciliane
Nero d'Avola Sicilia Siccagno;Occhipinti;Terre Siciliane
Nero d'Avola Sicilia Terre Mediterranee;Zonin;Veneto
Nero d'Avola Sicilia;Bonacchi;Sicilia
Nero d'Avola Sicilia;Feudo Arancio;Sicilia
Nero d'Avola Sicilia;Masseria Trajone;Sicilia
Nero d'Avola Sicilia;Roccalanna;Terre Siciliane
Nero d'Avola Sicilia;Settesoli;Terre Siciliane
Nero d'Avola Spadina Una Rosa;Spadina;Terre Siciliane
Nero d'Avola Terre Sicilia;La Cacciatora;Terre Siciliane
Nero d'Avola Terre Siciliane;Caleo;Terre Siciliane
Nero d'Avola Terre Siciliane;Tenuta Rapitalà;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon Appassimento;Raccolto;Veneto
Nero d'Avola-Cabernet Sauvignon Costadune;Mandrarossa;Sicilia
Nero d'Avola-Cabernet Sauvignon Night Harvest;Santi Nobile;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon Organic;Raccolto;Veneto
Nero d'Avola-Cabernet Sauvignon Sicilia;Feudo Arancio;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon Terre Siciliane Bonera;Settesoli;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon;Barone Montalto;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon;Essenza Siciliana;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon;Il Sole Grande;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon;Itinera Prima Classe;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon;Itinera;Salento
Nero d'Avola-Cabernet Sauvignon;Quattro Rossi;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon;Terre di Kama;Terre Siciliane
Nero d'Avola-Cabernet Sauvignon;Vento di Mare;Terre Siciliane
Nero d'Avola-Cabernet;B.IO-bpuntoio;Terre Siciliane
Nero D'Avola-Frappato Sicilia SP68;Occhipinti;Terre Siciliane
Nero d'Avola-Merlot;Famiglia Castellani;Chianti
Nero d'Avola-Merlot;Principe Siciliano;Sicilia
Nero D'Avola-Sangiovese Sicilia Terrale;Calatrasi;Terre Siciliane
Nero d'Avola-Sangiovese Sicilia;Mario Giacondi;Sicilia
Nero d'Avola-Sangiovese;Gergenti;Terre Siciliane
Nero d'Avola-Sangiovese;La Piazza;Terre Siciliane
Nero d'Avola-Sangiovese;Mánnara;Piemonte
Nero d'Avola-Sangiovese;Templum;Terre Siciliane
Nero d'Avola-Shiraz;Inycon;Terre Siciliane
Nero D'Avola-Syrah Sicilia 651 Terre Di Ginestre;Calatrasi;Terre Siciliane
Nero d'Avola-Syrah;Casa Planeta;Sicilia
Nero d'Avola-Syrah;Conte di Campiano;Emilia-Romagna
Nero d'Avola-Syrah;Feudo Luparello;Sicilia
Nero d'Avola-Syrah;Supèrbio;Terre Siciliane
Nero d'Avola-Syrah;Terrelíade;Terre Siciliane
Nero d'Avola;Abbazia Santa Anastasia;Sicilia
Nero d'Avola;Angelo;Terre Siciliane
Nero d'Avola;Antica Cantina Collibelli;Terre Siciliane
Nero d'Avola;Arduini;Sicilia
Nero d'Avola;Avogadri Luigi;Terre Siciliane
Nero d'Avola;Azienda Agricola Barbarossa;Vino d'Italia
Nero d'Avola;Baglio di Grìsi;Terre Siciliane
Nero d'Avola;Baglio di Luna;Terre Siciliane
Nero d'Avola;Baglio di Pianetto;Terre Siciliane
Nero d'Avola;Baglio Inca;Terre Siciliane
Nero d'Avola;Ballaturi;Terre Siciliane
Nero d'Avola;Barone di Bernaj;Terre Siciliane
Nero d'Avola;Bella Tavola;Sicilia
Nero d'Avola;Berry Bros & Rudd;Terre Siciliane
Nero d'Avola;Boccantino;Abruzzo
Nero d'Avola;Borgo SanLeo;Terre Siciliane
Nero d'Avola;Botter;Sicilia
Nero d'Avola;Bromeus;Terre Siciliane
Nero d'Avola;Bruni;Abruzzo
Nero d'Avola;Ca' di Ponti;Terre Siciliane
Nero d'Avola;Caladelverde;Terre Siciliane
Nero d'Avola;Campo di Marzo;Terre Siciliane
Nero d'Avola;Cantina Colomba Bianca;Sicilia
Nero d'Avola;Cantina del Coppiere;Chianti
Nero d'Avola;Cantina la Torre;Terre Siciliane
Nero d'Avola;Cantine Minini;Sicilia
Nero d'Avola;Cardini;Terre Siciliane
Nero d'Avola;Casa Mia;Terre Siciliane
Nero d'Avola;Casa Pecunia;Puglia
Nero d'Avola;Casa Vellardi;Terre Siciliane
Nero d'Avola;Cataldo;Terre Siciliane
Nero d'Avola;Club des Sommeliers (Associados);Sicilia
Nero d'Avola;Colosi;Terre Siciliane
Nero d'Avola;Colpasso;Terre Siciliane
Nero d'Avola;Comera;Chianti
Nero d'Avola;Corello;Sicilia
Nero d'Avola;Corte Aurelio;Sicilia
Nero d'Avola;Corte dei Mori;Terre Siciliane
Nero d'Avola;Corte Federico;Abruzzo
Nero d'Avola;Corte Ibla;Terre Siciliane
Nero d'Avola;Corto di Passo;Terre Siciliane
Nero d'Avola;Curto;Eloro
Nero d'Avola;Cusumano;Terre Siciliane
Nero d'Avola;Duca della Rocca;Terre Siciliane
Nero d'Avola;Duca di Sargento;Primitivo di Manduria
Nero d'Avola;Epicuro;Sicilia
Nero d'Avola;F. Corbelli;Sicilia
Nero d'Avola;Fauno;Terre Siciliane
Nero d'Avola;Feudi Branciforti dei Bordonaro;Terre Siciliane
Nero d'Avola;Feudo Maccari;Terre Siciliane
Nero d'Avola;Gaetano d’Aquino;Terre Siciliane
Nero d'Avola;Galante;Terre Siciliane
Nero d'Avola;Giacondi;Sicilia
Nero d'Avola;Giancarlo;Sicilia
Nero d'Avola;Hieron;Terre Siciliane
Nero d'Avola;Ibidini;Sicilia
Nero d'Avola;Il Gaggio;Terre Siciliane
Nero d'Avola;Il Pioppo;Sicilia
Nero d'Avola;Il Poggio dei Vigneti;Veneto
Nero d'Avola;Intrigo;Puglia
Nero d'Avola;Inycon;Terre Siciliane
Nero d'Avola;Isola;Sicilia
Nero d'Avola;Judeka;Terre Siciliane
Nero d'Avola;L'Auratae;Terre Siciliane
Nero d'Avola;La Mura;Terre Siciliane
Nero d'Avola;La Scelta di Angelina;Sicilia
Nero d'Avola;Lavilla Nanni;Terre Siciliane
Nero d'Avola;Le Morre;Veneto
Nero d'Avola;Le Rubinie;Terre Siciliane
Nero d'Avola;Maestro;Terre Siciliane
Nero d'Avola;Mandrarossa;Sicilia
Nero d'Avola;Marchese Montefusco;Terre Siciliane
Nero d'Avola;Meridia;Puglia
Nero d'Avola;Miopasso;Terre Siciliane
Nero d'Avola;Monte Pietroso;Terre Siciliane
Nero d'Avola;Morgante;Sicilia
Nero d'Avola;Musìta;Sicilia
Nero d'Avola;Mánnara;Terre Siciliane
Nero d'Avola;Nadarìa;Terre Siciliane
Nero d'Avola;Nicosia;Terre Siciliane
Nero d'Avola;Palmento;Sicilia
Nero d'Avola;Pasqua Vigneti e Cantine;Sicilia
Nero d'Avola;Pirovano;Terre Siciliane
Nero d'Avola;Poggio Graffetta;Sicilia
Nero d'Avola;Portobello;Sicilia
Nero d'Avola;Principe di Corleone;Terre Siciliane
Nero d'Avola;Principi di Butera;Terre Siciliane
Nero d'Avola;Purato;Terre Siciliane
Nero d'Avola;Rocca;Sicilia
Nero d'Avola;Roccaperciata;Terre Siciliane
Nero d'Avola;Rondone;Terre Siciliane
Nero d'Avola;Rudini;Terre Siciliane
Nero d'Avola;Sole del Belice;Terre Siciliane
Nero d'Avola;Stemmari;Sicilia
Nero d'Avola;Tarucco-Geraci;Sicilia
Nero d'Avola;Templi;Terre Siciliane
Nero d'Avola;Tenute di Stefano;Terre Siciliane
Nero d'Avola;Terramore;Terre Siciliane
Nero d'Avola;Terre dell'Isola;Terre Siciliane
Nero d'Avola;Tini;Emilia-Romagna
Nero d'Avola;Torracina;Terre Siciliane
Nero d'Avola;Tre Feudo;Terre Siciliane
Nero d'Avola;Trerrè;Monreale
Nero d'Avola;Tussock Jumper;Terre Siciliane
Nero d'Avola;Vezzani;Sicilia
Nero d'Avola;Villa Adriana;Sicilia
Nero d'Avola;Villa Pozzi;Sicilia
Nero d'Avola;Villa Tonino;Terre Siciliane
Nero d'Avola;Zabu;Terre Siciliane
Nero d'Avola;Zensa;Terre Siciliane
Nero della Greca;Cantina Cardeto;Umbria
Nero della Spinosa Syrah;Fattoria Colle Verde;Costa Toscana
Nero di Lupo;COS;Terre Siciliane
Nero Di Troia Primitivo Puglia;Montiferro;Puglia
Nero Di Troia Puglia Tufarello;Vigneti del Vulture;Puglia
Nero di Troia Puglia;Le Vie Dell Uva;Puglia
Nero Di Troia Torre Del Falco;Torrevento;Puglia
Nero di Troia-Primitivo;Selone;Puglia
Nero di Troia;Corsiero Nero;Puglia
Nero di Troia;Crifo;Puglia
Nero di Troia;Fiori di Cordici;Puglia
Nero di Troia;Pianerosse;Piemonte
Nero di Troia;Terre d'Oriente;Puglia
Nero di Troia;Velarino;Puglia
Nero di Troia;Zensa;Puglia
